932,NM,EZE,BRC,I8000A,30,2023-05-05T18:42:00,-3,846,0
1652,IB,FRA,WAW,G8000T,93,2023-05-02T01:50:00,2,972,0
409,NV,HND,FRA,X8000J,96,2023-05-03T18:08:00,-1,424,0
1944,JH,EZE,AMS,N8000O,4,2023-05-18T21:02:00,3,923,0
2148,WU,BRC,MAD,N8000C,18,2023-05-05T01:43:00,3,928,0
2343,AJ,HND,PRG,R8000B,100,2023-05-06T11:40:00,-4,885,0
1458,JG,GIG,MAD,X8000Z,84,2023-05-11T22:50:00,5,1150,0
1862,OB,BRC,EZE,R8000H,10,2023-05-20T02:17:00,-2,759,0
2081,UN,MAD,EZE,Y8000I,80,2023-05-29T11:17:00,0,552,0
2918,LK,AMS,FRA,J8000R,30,2023-05-25T02:03:00,-2,846,0
1535,TC,BRC,PRG,V8000V,9,2023-05-26T05:56:00,-5,522,0
570,FZ,HND,EZE,G8000V,44,2023-05-01T17:45:00,3,342,0
3376,HZ,AMS,PRG,A8000D,55,2023-05-31T12:03:00,-2,411,0
470,PM,PRG,FRA,E8000W,29,2023-05-03T02:13:00,-2,1128,0
1647,ER,SCL,HND,F8000D,31,2023-05-30T04:33:00,0,490,0
919,QX,AMS,BRC,N8000I,15,2023-05-18T14:35:00,1,155,0
538,SH,FRA,SCL,N8000P,35,2023-05-08T07:35:00,4,1188,0
736,OR,EZE,GIG,H8000N,51,2023-05-31T02:27:00,-1,623,0
373,SF,HND,FRA,D8000L,57,2023-05-13T02:50:00,3,904,0
655,OU,WAW,GIG,B8000X,82,2023-05-23T21:25:00,-5,794,0
948,XH,PRG,GIG,U8000X,98,2023-05-17T22:49:00,0,546,0
587,XI,FRA,WAW,V8000O,58,2023-05-22T10:02:00,-5,1127,0
1464,HI,WAW,FRA,V8000B,2,2023-05-14T04:00:00,1,510,0
993,KV,GIG,WAW,S8000S,86,2023-05-09T23:10:00,-1,113,0
1394,XZ,GIG,PRG,E8000M,11,2023-05-29T19:17:00,3,1002,0
3295,XF,BRC,EZE,F8000S,32,2023-05-25T15:41:00,0,299,0
2433,RQ,PRG,FRA,Q8000Z,71,2023-05-02T21:15:00,4,715,0
1305,TC,WAW,BRC,U8000S,67,2023-05-10T20:11:00,-5,824,0
1046,DM,HND,MAD,H8000T,77,2023-05-19T00:24:00,4,586,0
3476,OQ,FRA,MAD,B8000P,79,2023-05-18T13:01:00,-1,1025,0
3263,UN,BRC,EZE,N8000M,2,2023-05-24T17:46:00,-5,166,0
2996,AS,MAD,FRA,G8000P,57,2023-05-29T16:32:00,0,447,0
1990,RJ,EZE,WAW,M8000O,86,2023-05-10T06:26:00,-3,174,0
3457,WC,AMS,EZE,B8000R,90,2023-05-03T14:13:00,-1,142,0
173,MM,WAW,HND,Q8000K,21,2023-05-18T16:02:00,-3,102,0
186,RK,MAD,GIG,A8000L,56,2023-05-08T08:38:00,-1,565,0
669,FK,SCL,GIG,O8000Y,72,2023-05-22T20:41:00,4,69,0
2248,KD,AMS,SCL,D8000X,69,2023-05-28T18:25:00,4,297,0
2776,TS,HND,FRA,W8000H,57,2023-05-06T17:45:00,-4,930,0
868,DB,BRC,FRA,A8000Z,40,2023-05-15T07:38:00,5,646,0
1283,BX,AMS,HND,Q8000X,51,2023-05-13T02:16:00,-3,238,0
714,DX,PRG,AMS,N8000Z,30,2023-05-20T14:59:00,3,859,0
1377,BO,PRG,BRC,Z8000X,50,2023-05-26T08:30:00,-3,756,0
1109,PZ,GIG,PRG,V8000I,44,2023-05-23T12:24:00,-1,947,0
2968,HG,FRA,BRC,T8000G,75,2023-05-30T16:51:00,-1,617,0
2422,VS,BRC,EZE,V8000M,15,2023-05-09T11:13:00,-2,648,0
3331,GD,WAW,GIG,P8000L,1,2023-05-20T14:30:00,1,1072,0
640,OW,BRC,HND,P8000T,37,2023-05-20T13:34:00,2,826,0
2177,DG,AMS,FRA,B8000U,61,2023-05-17T14:50:00,-1,820,0
1715,QR,SCL,EZE,L8000Z,33,2023-05-10T21:07:00,5,786,0
1108,DU,SCL,HND,Q8000V,38,2023-05-21T19:17:00,4,1152,0
278,RK,PRG,FRA,L8000F,6,2023-05-12T10:11:00,1,1100,0
1202,NZ,WAW,BRC,X8000J,22,2023-05-14T22:55:00,1,911,0
1235,JK,WAW,SCL,J8000J,39,2023-05-28T13:45:00,-5,934,0
1152,YP,BRC,EZE,D8000C,37,2023-05-02T17:29:00,3,255,0
1940,XD,AMS,WAW,Z8000P,83,2023-05-16T01:09:00,-3,1132,0
137,OT,FRA,WAW,Q8000N,56,2023-05-11T14:51:00,2,387,0
2745,XD,WAW,PRG,S8000L,24,2023-05-24T14:52:00,-1,638,0
1799,NL,MAD,BRC,D8000F,56,2023-05-26T00:47:00,1,456,0
2179,EQ,AMS,GIG,C8000T,61,2023-05-19T00:20:00,2,227,0
2639,PX,HND,SCL,A8000K,88,2023-05-16T22:37:00,3,806,0
2774,BK,WAW,HND,I8000L,54,2023-05-03T18:58:00,1,550,0
1776,GJ,SCL,MAD,F8000H,44,2023-05-07T03:39:00,1,456,0
1980,JV,SCL,WAW,Q8000X,84,2023-05-12T22:42:00,5,982,0
1119,CY,HND,FRA,U8000F,73,2023-05-05T11:17:00,0,146,0
1412,OV,FRA,BRC,Q8000Y,90,2023-05-29T21:06:00,-1,412,0
1346,IO,GIG,EZE,T8000U,84,2023-05-24T02:44:00,-2,722,0
836,XP,EZE,SCL,L8000I,92,2023-05-22T17:07:00,5,733,0
850,XU,AMS,MAD,X8000E,58,2023-05-14T21:31:00,1,1104,0
2596,LZ,GIG,SCL,D8000S,61,2023-05-05T19:55:00,-2,167,0
332,SM,AMS,EZE,F8000R,91,2023-05-30T09:10:00,-1,1038,0
2537,ZY,HND,PRG,F8000N,23,2023-05-05T20:38:00,-1,422,0
430,NJ,WAW,BRC,L8000V,99,2023-05-08T13:56:00,-2,969,0
1280,AZ,PRG,HND,Q8000G,21,2023-05-23T16:13:00,4,89,0
353,PP,FRA,BRC,W8000S,64,2023-05-04T20:52:00,2,754,0
2202,VT,FRA,MAD,M8000S,18,2023-05-24T19:41:00,-2,646,0
2192,WD,FRA,MAD,J8000E,22,2023-05-26T03:15:00,4,1174,0
273,GY,FRA,EZE,T8000B,14,2023-05-27T12:20:00,3,1155,0
444,DN,FRA,PRG,O8000U,92,2023-05-25T02:25:00,1,330,0
3394,SX,EZE,GIG,Q8000B,46,2023-05-10T00:53:00,-5,930,0
1499,KC,EZE,BRC,Q8000C,41,2023-05-18T12:29:00,4,1092,0
1177,UZ,EZE,SCL,F8000J,56,2023-05-09T20:38:00,-3,434,0
2213,VF,EZE,WAW,N8000H,58,2023-05-28T08:53:00,2,1048,0
788,QM,AMS,GIG,E8000W,49,2023-05-26T04:31:00,-4,186,0
1608,DY,MAD,FRA,X8000C,33,2023-05-24T23:35:00,4,64,0
1238,MB,MAD,SCL,X8000K,88,2023-05-01T20:32:00,3,547,0
245,QS,EZE,GIG,P8000S,98,2023-05-01T12:05:00,0,1143,0
1100,MX,PRG,BRC,O8000C,35,2023-05-10T04:18:00,4,455,0
3033,VK,HND,AMS,Q8000L,63,2023-05-13T11:04:00,-5,928,0
1480,RN,BRC,HND,N8000Y,71,2023-05-05T04:34:00,-1,965,0
1407,EC,SCL,BRC,C8000A,2,2023-05-07T04:28:00,3,300,0
166,ZJ,PRG,GIG,Z8000Y,16,2023-05-06T03:44:00,1,734,0
1566,CX,BRC,PRG,D8000K,52,2023-05-02T13:16:00,-5,1164,0
1751,KA,WAW,FRA,F8000A,31,2023-05-22T17:30:00,2,350,0
442,OO,EZE,GIG,D8000G,77,2023-05-27T20:59:00,-5,559,0
1582,DT,FRA,AMS,P8000P,93,2023-05-30T17:15:00,-4,956,0
1398,AP,HND,AMS,S8000Y,70,2023-05-15T01:25:00,3,855,0
697,EL,SCL,HND,L8000Z,50,2023-05-03T00:27:00,3,234,0
2676,WC,AMS,BRC,P8000U,54,2023-05-16T08:05:00,2,753,0
3426,QG,AMS,WAW,E8000N,69,2023-05-21T22:36:00,-3,957,0
2775,TI,MAD,AMS,C8000X,19,2023-05-07T11:51:00,-3,1012,0
1191,DX,BRC,MAD,V8000M,16,2023-05-11T21:14:00,3,1062,0
2140,HC,PRG,SCL,M8000A,9,2023-05-04T17:48:00,-2,1122,0
1658,XH,SCL,BRC,S8000X,81,2023-05-31T02:56:00,0,232,0
2254,ZP,PRG,HND,K8000F,43,2023-05-29T18:28:00,-3,689,0
1116,BD,MAD,SCL,N8000K,45,2023-05-23T02:58:00,-3,886,0
852,BZ,HND,SCL,L8000H,78,2023-05-29T06:29:00,-3,821,0
1507,DD,GIG,WAW,J8000T,20,2023-05-03T03:12:00,-5,737,0
2208,OA,WAW,EZE,Q8000R,5,2023-05-20T12:46:00,-4,327,0
1015,OI,FRA,BRC,T8000P,64,2023-05-11T20:27:00,0,1086,0
3097,KT,EZE,SCL,F8000S,60,2023-05-29T04:48:00,4,100,0
3309,TH,WAW,GIG,M8000J,38,2023-05-31T02:33:00,-4,684,0
1212,DV,GIG,PRG,D8000W,74,2023-05-10T05:32:00,-1,1148,0
1189,SN,PRG,MAD,B8000M,8,2023-05-18T13:16:00,0,370,0
2585,PV,MAD,BRC,L8000J,14,2023-05-01T11:29:00,-2,962,0
1697,DS,MAD,PRG,U8000P,94,2023-05-18T21:41:00,-2,1014,0
119,OB,SCL,AMS,K8000I,30,2023-05-07T12:42:00,3,634,0
1910,OM,FRA,AMS,Y8000K,93,2023-05-10T06:14:00,3,799,0
3192,QQ,EZE,PRG,Y8000F,18,2023-05-02T07:30:00,0,471,0
2842,HB,WAW,EZE,C8000W,72,2023-05-25T00:30:00,-1,1029,0
1212,FZ,PRG,MAD,T8000A,68,2023-05-27T14:40:00,-3,190,0
3375,PT,EZE,WAW,P8000F,15,2023-05-05T14:50:00,-3,1014,0
3163,TC,EZE,AMS,A8000X,25,2023-05-24T15:46:00,-4,202,0
2329,SU,FRA,SCL,X8000B,68,2023-05-26T07:52:00,-4,70,0
3029,LY,PRG,SCL,Q8000J,56,2023-05-29T09:22:00,-5,927,0
2888,TZ,BRC,EZE,W8000R,44,2023-05-08T23:50:00,3,354,0
3051,QI,MAD,GIG,M8000I,29,2023-05-03T20:59:00,2,313,0
2077,ET,SCL,BRC,B8000A,17,2023-05-15T20:40:00,-5,355,0
2317,GY,MAD,WAW,Q8000C,93,2023-05-18T07:55:00,4,757,0
1934,JL,SCL,MAD,Y8000R,89,2023-05-06T12:01:00,2,768,0
1080,NU,MAD,BRC,S8000O,14,2023-05-17T08:51:00,3,597,0
2269,LN,WAW,BRC,K8000R,12,2023-05-31T05:24:00,-3,1144,0
778,MI,MAD,WAW,K8000W,50,2023-05-02T21:44:00,-2,691,0
1055,TR,BRC,FRA,Y8000X,40,2023-05-31T02:12:00,3,1065,0
527,VW,HND,MAD,T8000A,45,2023-05-11T10:02:00,0,713,0
1758,CU,EZE,FRA,V8000K,60,2023-05-21T00:43:00,4,798,0
916,AI,PRG,GIG,G8000C,53,2023-05-28T08:10:00,1,1175,0
3110,VF,BRC,AMS,M8000S,5,2023-05-05T08:41:00,1,441,0
2294,JI,SCL,GIG,S8000E,95,2023-05-23T19:13:00,0,652,0
2209,OK,BRC,GIG,T8000V,72,2023-05-26T22:25:00,-2,144,0
861,TW,HND,WAW,O8000G,82,2023-05-25T23:47:00,2,941,0
2354,VC,PRG,BRC,H8000J,46,2023-05-26T18:46:00,2,428,0
1866,MX,BRC,WAW,H8000G,3,2023-05-08T16:02:00,2,75,0
3379,MN,BRC,HND,T8000Q,65,2023-05-14T09:06:00,0,895,0
3018,FS,FRA,SCL,E8000P,40,2023-05-08T10:57:00,-4,909,0
3372,HZ,HND,AMS,A8000W,75,2023-05-13T22:58:00,3,61,0
964,IV,MAD,HND,H8000C,9,2023-05-18T14:54:00,-1,511,0
3158,HF,EZE,HND,M8000V,47,2023-05-01T06:59:00,-2,492,0
1023,DP,SCL,EZE,K8000Z,24,2023-05-01T20:39:00,5,151,0
468,FK,WAW,GIG,B8000B,30,2023-05-29T09:40:00,3,957,0
3427,SR,FRA,BRC,U8000U,79,2023-05-21T14:27:00,-4,749,0
268,TG,FRA,PRG,X8000C,52,2023-05-10T22:28:00,-4,441,0
1341,QC,BRC,AMS,J8000Q,76,2023-05-28T10:48:00,-5,472,0
883,JA,WAW,SCL,D8000E,35,2023-05-18T12:19:00,0,644,0
903,GK,GIG,WAW,F8000D,18,2023-05-04T10:03:00,-3,788,0
2160,KV,SCL,EZE,H8000H,14,2023-05-20T12:30:00,4,832,0
1443,TB,AMS,GIG,S8000L,22,2023-05-28T01:20:00,2,292,0
2921,AQ,PRG,BRC,O8000H,94,2023-05-04T09:41:00,-5,81,0
340,SR,PRG,WAW,S8000Q,9,2023-05-09T08:37:00,-3,327,0
1482,DL,HND,SCL,B8000O,84,2023-05-09T16:50:00,3,236,0
1032,OH,MAD,GIG,D8000O,66,2023-05-11T23:49:00,5,1034,0
3092,OT,WAW,PRG,H8000D,39,2023-05-29T10:12:00,-5,186,0
1394,SJ,EZE,WAW,Y8000L,26,2023-05-14T18:21:00,3,1074,0
1427,FJ,FRA,AMS,Y8000C,92,2023-05-17T15:18:00,-2,390,0
1977,VX,SCL,HND,S8000I,95,2023-05-04T19:32:00,-3,290,0
1411,NT,EZE,BRC,O8000L,98,2023-05-30T17:50:00,1,581,0
2531,EH,BRC,GIG,U8000M,46,2023-05-26T15:41:00,-4,580,0
2235,UA,SCL,MAD,K8000U,50,2023-05-24T23:02:00,-5,649,0
3346,TL,PRG,HND,W8000B,4,2023-05-13T06:11:00,-2,315,0
1333,FQ,MAD,WAW,Q8000K,17,2023-05-21T06:26:00,2,1040,0
402,BP,AMS,PRG,J8000A,51,2023-05-05T18:36:00,3,210,0
3340,UK,PRG,BRC,I8000Y,82,2023-05-11T11:45:00,4,428,0
2541,AH,AMS,FRA,X8000G,26,2023-05-21T00:29:00,-1,793,0
1407,GX,FRA,AMS,B8000Q,3,2023-05-31T12:17:00,0,643,0
335,KQ,SCL,FRA,A8000B,40,2023-05-02T14:08:00,-5,445,0
2345,QY,FRA,AMS,R8000Y,85,2023-05-27T14:15:00,-3,572,0
506,MQ,SCL,MAD,K8000G,59,2023-05-06T02:49:00,2,525,0
1031,TN,WAW,GIG,O8000S,93,2023-05-07T10:11:00,1,178,0
895,VU,HND,MAD,K8000X,76,2023-05-28T23:18:00,0,1010,0
3082,WR,AMS,FRA,E8000M,60,2023-05-13T18:27:00,-4,835,0
1783,AD,BRC,SCL,P8000M,22,2023-05-09T18:04:00,5,1076,0
1352,RK,HND,EZE,B8000L,20,2023-05-03T22:03:00,2,311,0
2338,TD,HND,SCL,S8000I,4,2023-05-31T21:07:00,-5,1057,0
3074,ZX,AMS,FRA,X8000Y,89,2023-05-15T06:27:00,3,180,0
1690,NQ,FRA,WAW,C8000B,62,2023-05-28T16:17:00,3,522,0
1188,NT,EZE,BRC,X8000Q,93,2023-05-28T17:59:00,1,594,0
1896,GG,WAW,SCL,M8000Y,53,2023-05-01T09:34:00,4,540,0
877,KN,PRG,GIG,D8000Q,29,2023-05-28T16:34:00,1,954,0
879,GG,WAW,GIG,J8000X,32,2023-05-19T22:12:00,-3,707,0
3219,JA,FRA,MAD,T8000N,46,2023-05-07T06:09:00,1,266,0
525,NW,BRC,AMS,G8000T,14,2023-05-23T09:45:00,-5,1160,0
3164,RK,FRA,BRC,P8000J,66,2023-05-30T04:47:00,1,286,0
1092,IX,SCL,AMS,D8000H,75,2023-05-02T02:58:00,2,1005,0
1043,IM,BRC,PRG,E8000Z,29,2023-05-19T07:54:00,5,1124,0
3320,YR,WAW,FRA,S8000P,41,2023-05-02T04:15:00,4,729,0
2437,AP,PRG,AMS,O8000U,37,2023-05-19T04:29:00,-1,464,0
470,CL,PRG,MAD,O8000Z,84,2023-05-31T23:51:00,-4,900,0
1761,EL,WAW,AMS,X8000S,22,2023-05-16T16:23:00,-1,1054,0
1179,BF,SCL,FRA,T8000G,42,2023-05-06T23:27:00,-4,945,0
551,IQ,GIG,EZE,T8000W,26,2023-05-30T21:00:00,-2,1053,0
2896,SD,FRA,EZE,F8000E,73,2023-05-24T19:08:00,0,894,0
1397,CW,BRC,HND,F8000S,94,2023-05-03T10:34:00,-2,1004,0
122,JX,GIG,PRG,W8000F,61,2023-05-31T04:22:00,-5,244,0
746,IB,PRG,FRA,G8000T,60,2023-05-18T12:43:00,3,655,0
2950,QV,WAW,FRA,Q8000H,49,2023-05-04T06:53:00,1,933,0
1721,WH,BRC,EZE,V8000Z,61,2023-05-21T18:58:00,0,774,0
1143,OW,HND,WAW,R8000Z,88,2023-05-01T19:50:00,5,93,0
1474,BL,GIG,FRA,F8000J,85,2023-05-14T10:47:00,3,1015,0
544,LR,PRG,SCL,M8000U,84,2023-05-03T10:15:00,2,73,0
2759,DA,BRC,MAD,N8000G,16,2023-05-17T06:50:00,3,727,0
184,DU,WAW,AMS,H8000L,68,2023-05-25T16:42:00,-1,1028,0
1904,GI,GIG,FRA,U8000E,60,2023-05-12T21:25:00,3,619,0
1900,XS,HND,BRC,A8000W,10,2023-05-14T15:40:00,-3,615,0
629,NK,FRA,PRG,M8000A,81,2023-05-20T08:59:00,2,722,0
1861,XS,SCL,EZE,F8000T,70,2023-05-20T18:05:00,5,149,0
1162,YY,BRC,PRG,Q8000A,91,2023-05-03T04:01:00,-4,1057,0
1710,PY,HND,AMS,K8000H,41,2023-05-16T07:48:00,1,532,0
1546,WV,PRG,AMS,R8000Z,80,2023-05-20T07:39:00,4,487,0
1718,SM,WAW,FRA,O8000E,40,2023-05-05T05:06:00,-1,1051,0
959,CB,BRC,WAW,T8000T,97,2023-05-13T14:35:00,-3,856,0
1328,GG,PRG,SCL,L8000K,1,2023-05-22T17:41:00,-5,192,0
2122,DT,FRA,GIG,G8000J,28,2023-05-06T06:42:00,-4,419,0
3013,FC,FRA,MAD,O8000K,13,2023-05-03T08:27:00,-3,299,0
492,RP,MAD,EZE,E8000Z,64,2023-05-03T10:20:00,3,379,0
365,JV,EZE,FRA,K8000W,50,2023-05-24T23:27:00,2,1003,0
2457,KN,AMS,MAD,A8000J,78,2023-05-25T20:06:00,-5,972,0
2496,BB,AMS,WAW,F8000O,12,2023-05-12T13:02:00,2,217,0
2316,QS,FRA,MAD,S8000M,42,2023-05-05T11:17:00,-3,710,0
3078,OU,GIG,EZE,R8000S,88,2023-05-02T02:59:00,-3,535,0
2670,NS,MAD,GIG,J8000M,72,2023-05-09T17:29:00,4,849,0
984,IJ,SCL,EZE,P8000S,1,2023-05-12T04:23:00,-3,251,0
1719,WW,WAW,MAD,G8000V,79,2023-05-08T09:31:00,-4,887,0
2919,JY,AMS,MAD,C8000Z,93,2023-05-01T19:06:00,0,172,0
2882,QO,SCL,FRA,U8000Q,66,2023-05-28T10:12:00,3,739,0
2368,FH,GIG,FRA,W8000T,49,2023-05-28T06:28:00,5,788,0
2961,RI,SCL,PRG,C8000N,87,2023-05-28T09:31:00,-1,525,0
416,FV,MAD,HND,A8000F,75,2023-05-18T05:46:00,3,937,0
795,JT,AMS,WAW,I8000N,46,2023-05-15T08:14:00,-3,572,0
2333,OZ,HND,MAD,L8000V,37,2023-05-13T19:55:00,5,917,0
976,FY,SCL,WAW,C8000Z,74,2023-05-30T13:46:00,3,993,0
2983,SO,GIG,MAD,K8000L,91,2023-05-01T10:10:00,5,191,0
1653,UO,FRA,MAD,B8000P,9,2023-05-26T03:26:00,3,237,0
1658,AL,PRG,AMS,M8000G,30,2023-05-05T16:23:00,-5,200,0
3051,SL,AMS,FRA,W8000A,98,2023-05-17T03:49:00,4,281,0
2621,CC,BRC,SCL,T8000S,96,2023-05-26T06:39:00,-2,814,0
2596,GW,FRA,GIG,F8000N,38,2023-05-04T18:53:00,-3,982,0
3313,FE,GIG,HND,D8000T,13,2023-05-26T19:31:00,3,650,0
3428,HI,FRA,AMS,O8000H,80,2023-05-11T10:24:00,-5,1052,0
1220,EU,MAD,WAW,O8000F,47,2023-05-17T17:30:00,3,292,0
2702,XI,PRG,FRA,P8000T,17,2023-05-04T07:39:00,-3,525,0
2032,EG,PRG,HND,A8000L,100,2023-05-25T06:01:00,2,408,0
3216,IG,BRC,PRG,P8000V,56,2023-05-31T14:53:00,4,66,0
1296,HA,SCL,BRC,G8000H,7,2023-05-17T21:25:00,2,277,0
3164,MN,MAD,GIG,C8000Y,4,2023-05-24T06:05:00,4,303,0
2752,XK,PRG,BRC,Y8000K,41,2023-05-28T14:21:00,-1,1059,0
3151,RS,GIG,SCL,U8000L,30,2023-05-13T19:35:00,-2,127,0
3190,AN,BRC,EZE,G8000X,76,2023-05-10T00:46:00,-3,129,0
3231,MD,PRG,HND,I8000J,37,2023-05-25T21:25:00,3,884,0
1061,HQ,WAW,FRA,L8000D,71,2023-05-21T09:35:00,-2,796,0
668,LF,SCL,BRC,V8000U,94,2023-05-29T06:20:00,-3,1012,0
1874,RP,WAW,AMS,X8000A,41,2023-05-04T10:13:00,1,1046,0
103,QS,WAW,PRG,L8000H,19,2023-05-11T02:18:00,2,815,0
369,ZM,MAD,PRG,B8000O,32,2023-05-28T14:43:00,-4,664,0
1039,CM,FRA,AMS,Y8000S,77,2023-05-23T13:31:00,5,192,0
134,UX,MAD,GIG,E8000C,12,2023-05-21T19:23:00,-1,347,0
2696,PZ,BRC,WAW,Z8000U,5,2023-05-22T16:07:00,-5,1101,0
745,IP,EZE,HND,P8000H,73,2023-05-29T14:27:00,-5,661,0
3111,SD,WAW,AMS,P8000D,53,2023-05-22T01:36:00,0,192,0
2440,OK,MAD,EZE,V8000U,54,2023-05-03T18:59:00,-2,883,0
800,NK,MAD,EZE,I8000X,82,2023-05-10T20:36:00,4,416,0
1405,UZ,MAD,BRC,M8000Q,78,2023-05-14T23:53:00,2,175,0
1662,DV,MAD,HND,D8000D,78,2023-05-13T07:17:00,-4,177,0
766,KL,MAD,PRG,Q8000Z,23,2023-05-31T11:21:00,0,414,0
1605,FI,EZE,FRA,N8000H,14,2023-05-29T14:06:00,-4,1069,0
3025,XP,EZE,WAW,U8000P,43,2023-05-27T16:59:00,1,254,0
221,RO,MAD,BRC,V8000O,3,2023-05-23T21:46:00,1,923,0
848,NP,BRC,FRA,M8000D,88,2023-05-27T14:27:00,0,229,0
3147,AO,EZE,AMS,W8000Y,26,2023-05-02T01:05:00,3,104,0
1538,CP,GIG,FRA,Z8000L,97,2023-05-31T13:26:00,2,804,0
2463,QS,EZE,BRC,J8000W,94,2023-05-25T01:05:00,4,704,0
1406,QF,AMS,EZE,Z8000K,49,2023-05-12T22:10:00,4,172,0
1072,LQ,FRA,GIG,L8000T,5,2023-05-10T07:51:00,-1,1111,0
333,BZ,MAD,FRA,X8000Z,49,2023-05-16T17:22:00,-1,321,0
2992,UK,FRA,AMS,J8000V,27,2023-05-10T08:03:00,-2,583,0
1953,YR,SCL,MAD,X8000V,54,2023-05-19T13:07:00,4,261,0
1725,GB,GIG,HND,I8000N,87,2023-05-06T05:17:00,1,340,0
1389,PA,SCL,HND,S8000R,100,2023-05-15T08:30:00,5,495,0
1077,ZY,BRC,EZE,D8000F,39,2023-05-08T04:23:00,-3,83,0
717,SU,FRA,SCL,B8000B,75,2023-05-06T09:21:00,0,754,0
240,EK,AMS,MAD,U8000X,34,2023-05-05T16:56:00,-5,1057,0
1652,VL,WAW,MAD,Y8000O,12,2023-05-20T23:16:00,1,67,0
2659,ND,FRA,BRC,E8000I,45,2023-05-16T10:55:00,-5,866,0
2718,BU,MAD,GIG,C8000J,36,2023-05-09T19:48:00,-1,1068,0
3328,QT,GIG,EZE,Q8000S,73,2023-05-17T13:57:00,-5,344,0
891,PT,EZE,WAW,D8000F,32,2023-05-14T16:25:00,2,879,0
1365,AE,FRA,WAW,Y8000Z,41,2023-05-06T10:29:00,-2,277,0
2348,ZW,BRC,PRG,Y8000F,74,2023-05-02T14:08:00,4,335,0
2190,ED,HND,BRC,N8000O,81,2023-05-28T19:25:00,5,934,0
